"","reviewid","genre"
"5491",17215,"rap"
"5492",17203,"electronic"
"5493",17270,"pop/r&b"
"5494",17338,"rock"
"5495",17205,"electronic"
"5496",17206,"metal"
"5497",17208,"rock"
"5498",17210,"rock"
"5499",17210,"electronic"
"5500",17219,"rock"
"5501",17219,"electronic"
"5502",17262,"rock"
"5503",17134,"electronic"
"5504",17332,"experimental"
"5505",17339,"experimental"
"5506",17336,"rock"
"5507",17220,"rock"
"5508",17335,"rock"
"5509",17257,"rock"
"5510",17123,"rock"
"5511",17346,"rock"
"5512",17258,"rock"
"5513",17067,"rock"
"5514",17171,"electronic"
"5515",17221,"rock"
"5516",17337,"jazz"
"5517",17337,"metal"
"5518",17253,"rap"
"5519",17344,"rock"
"5520",17218,"electronic"
"5521",17222,"pop/r&b"
"5522",17311,"rock"
"5523",17174,"rock"
"5524",17223,"rock"
"5525",17223,"electronic"
"5526",17255,"metal"
"5527",17224,"rock"
"5528",17224,"experimental"
"5529",17322,"rock"
"5530",17305,"rock"
"5531",17305,"pop/r&b"
"5532",17266,"rock"
"5533",17197,"rap"
"5534",17184,"rock"
"5535",17184,"experimental"
"5536",17284,"rock"
"5537",16745,"experimental"
"5538",17250,"rap"
"5539",17178,"rock"
"5540",17248,"rock"
"5541",17238,"rock"
"5542",17179,"rock"
"5543",17247,"pop/r&b"
"5544",17188,"rock"
"5545",17180,"rock"
"5546",17173,"pop/r&b"
"5547",17183,"electronic"
"5548",17252,"rock"
"5549",17177,"rock"
"5550",17122,"rap"
"5551",17122,"electronic"
"5552",17105,"rock"
"5553",17105,"experimental"
"5554",17283,"rock"
"5555",17176,"rock"
"5556",17175,"experimental"
"5557",17307,"rap"
"5558",17309,"rock"
"5559",17132,"metal"
"5560",17119,"rap"
"5561",17199,"rock"
"5562",17229,"rock"
"5563",17245,"rock"
"5564",17135,"metal"
"5565",17243,"rock"
"5566",17007,"rock"
"5567",17230,"rock"
"5568",17242,"electronic"
"5569",17170,"rock"
"5570",17200,"rock"
"5571",17172,"rock"
"5572",17282,"rock"
"5573",17231,"rock"
"5574",17133,"rock"
"5575",17136,"rock"
"5576",17136,"rap"
"5577",17158,"rock"
"5578",17198,"rock"
"5579",17241,"rock"
"5580",17131,"rock"
"5581",17120,"rock"
"5582",17074,"rap"
"5583",17239,"rock"
"5584",17263,"rock"
"5585",17216,"rap"
"5586",17216,"experimental"
"5587",17130,"rock"
"5588",17157,"rock"
"5589",17234,"electronic"
"5590",17166,"experimental"
"5591",17125,"pop/r&b"
"5592",17235,"rap"
"5593",17127,"rock"
"5594",17196,"rock"
"5595",17028,"rock"
"5596",17028,"experimental"
"5597",17124,"rock"
"5598",17126,"rock"
"5599",17113,"pop/r&b"
"5600",17121,"rock"
"5601",17237,"rock"
"5602",17112,"rock"
"5603",17281,"rock"
"5604",17195,"rock"
"5605",17155,"electronic"
"5606",17040,"electronic"
"5607",17115,"electronic"
"5608",17111,"rock"
"5609",17111,"electronic"
"5610",17116,"rock"
"5611",17114,"rock"
"5612",17114,"electronic"
"5613",17236,"rock"
"5614",17096,"rock"
"5615",17081,"rock"
"5616",17081,"metal"
"5617",17233,"rock"
"5618",17194,"rock"
"5619",17107,"rock"
"5620",17148,"rap"
"5621",17097,"rock"
"5622",17193,"rock"
"5623",17108,"rock"
"5624",17191,"metal"
"5625",17110,"rock"
"5626",17228,"rap"
"5627",17106,"experimental"
"5628",17106,"electronic"
"5629",17165,"rock"
"5630",17192,"pop/r&b"
"5631",17192,"electronic"
"5632",17079,"rock"
"5633",17032,"electronic"
"5634",17095,"rock"
"5635",17078,"electronic"
"5636",17049,"electronic"
"5637",17084,"rock"
"5638",17156,"electronic"
"5639",17202,"electronic"
"5640",17147,"metal"
"5641",17077,"rock"
"5642",17050,"rock"
"5643",16912,"rap"
"5644",17088,"rock"
"5645",17087,"rock"
"5646",17189,"rock"
"5647",17046,"pop/r&b"
"5648",17046,"electronic"
"5649",16722,"rock"
"5650",16722,"electronic"
"5651",17056,"rock"
"5652",17058,"rock"
"5653",17149,"rock"
"5654",17042,"rock"
"5655",17038,"rap"
"5656",16941,"rap"
"5657",17048,"rock"
"5658",17030,"rock"
"5659",16994,"rap"
"5660",17047,"rock"
"5661",17055,"rock"
"5662",17055,"experimental"
"5663",17160,"rap"
"5664",17076,"rock"
"5665",17037,"rock"
"5666",17043,"rock"
"5667",17041,"experimental"
"5668",17185,"experimental"
"5669",17033,"rock"
"5670",17145,"electronic"
"5671",16971,"rock"
"5672",16971,"electronic"
"5673",17036,"rock"
"5674",17102,"rock"
"5675",17104,"jazz"
"5676",17139,"rock"
"5677",17035,"rock"
"5678",17035,"experimental"
"5679",17103,"rock"
"5680",16983,"electronic"
"5681",17141,"pop/r&b"
"5682",17141,"electronic"
"5683",17029,"rock"
"5684",17154,"rock"
"5685",17027,"rock"
"5686",16986,"rock"
"5687",16986,"experimental"
"5688",17031,"electronic"
"5689",17026,"rock"
"5690",16987,"folk/country"
"5691",16987,"electronic"
"5692",17024,"rock"
"5693",16989,"pop/r&b"
"5694",16990,"rock"
"5695",17022,"pop/r&b"
"5696",17022,"electronic"
"5697",17159,"rap"
"5698",16985,"rock"
"5699",17186,"rock"
"5700",16991,"rock"
"5701",16979,"rock"
"5702",17023,"rock"
"5703",16939,"rock"
"5704",16939,"electronic"
"5705",17137,"pop/r&b"
"5706",17137,"electronic"
"5707",17144,"rock"
"5708",16988,"rock"
"5709",16981,"rock"
"5710",16945,"electronic"
"5711",17138,"electronic"
"5712",16967,"pop/r&b"
"5713",16984,"rock"
"5714",17070,"rap"
"5715",16992,"rock"
"5716",17143,"rock"
"5717",17019,"electronic"
"5718",16980,"rock"
"5719",16980,"experimental"
"5720",16993,"rock"
"5721",16993,"experimental"
"5722",16975,"rock"
"5723",16975,"electronic"
"5724",16978,"electronic"
"5725",17020,"rock"
"5726",16836,"rock"
"5727",17014,"rock"
"5728",16504,"pop/r&b"
"5729",17025,"rock"
"5730",17063,"rock"
"5731",17094,"electronic"
"5732",16959,"rock"
"5733",17017,"rock"
"5734",17101,"rap"
"5735",16977,"experimental"
"5736",17093,"electronic"
"5737",16916,"rock"
"5738",16965,"rock"
"5739",16919,"pop/r&b"
"5740",17054,"rock"
"5741",17054,"experimental"
"5742",16969,"rock"
"5743",16973,"rock"
"5744",16973,"electronic"
"5745",17100,"metal"
"5746",17092,"rap"
"5747",17016,"rock"
"5748",16964,"rock"
"5749",16972,"rock"
"5750",17071,"rap"
"5751",16966,"electronic"
"5752",16968,"pop/r&b"
"5753",16936,"rock"
"5754",16936,"experimental"
"5755",17012,"folk/country"
"5756",17091,"rock"
"5757",17015,"rock"
"5758",17082,"rock"
"5759",17068,"rock"
"5760",16908,"rock"
"5761",16908,"metal"
"5762",17065,"rock"
"5763",17065,"pop/r&b"
"5764",17005,"metal"
"5765",17083,"rock"
"5766",16938,"rock"
"5767",17072,"rock"
"5768",17072,"experimental"
"5769",16942,"jazz"
"5770",16942,"pop/r&b"
"5771",16998,"rock"
"5772",16963,"rock"
"5773",16940,"rock"
"5774",16940,"electronic"
"5775",16937,"rock"
"5776",16937,"metal"
"5777",16934,"rock"
"5778",16890,"rock"
"5779",17061,"rock"
"5780",16944,"rock"
"5781",16956,"rap"
"5782",17060,"rap"
"5783",17008,"rock"
"5784",17004,"rock"
"5785",16926,"rock"
"5786",17066,"rock"
"5787",16910,"rock"
"5788",16709,"rock"
"5789",17010,"rock"
"5790",16810,"rock"
"5791",17053,"rock"
"5792",17051,"pop/r&b"
"5793",17051,"electronic"
"5794",17013,"electronic"
"5795",16911,"rock"
"5796",16906,"experimental"
"5797",16758,"pop/r&b"
"5798",17001,"rap"
"5799",16935,"rock"
"5800",16935,"metal"
"5801",17009,"rock"
"5802",16948,"rock"
"5803",16948,"experimental"
"5804",16962,"rock"
"5805",17062,"rock"
"5806",16909,"rock"
"5807",17002,"rock"
"5808",16957,"rap"
"5809",16925,"rock"
"5810",16925,"rap"
"5811",16958,"rock"
"5812",16955,"rock"
"5813",16955,"experimental"
"5814",16999,"rock"
"5815",16884,"rock"
"5816",16855,"folk/country"
"5817",16915,"electronic"
"5818",16846,"rock"
"5819",16875,"rock"
"5820",16875,"metal"
"5821",16902,"rock"
"5822",17000,"rock"
"5823",16953,"rap"
"5824",16960,"experimental"
"5825",16893,"rock"
"5826",16893,"electronic"
"5827",17003,"rock"
"5828",17003,"experimental"
"5829",16828,"experimental"
"5830",16903,"rock"
"5831",16903,"experimental"
"5832",16903,"electronic"
"5833",16932,"rap"
"5834",16761,"pop/r&b"
"5835",16773,"rock"
"5836",16773,"metal"
"5837",16913,"global"
"5838",16913,"pop/r&b"
"5839",16873,"electronic"
"5840",16933,"rock"
"5841",16896,"rock"
"5842",16843,"rock"
"5843",16951,"rap"
"5844",16901,"rock"
"5845",16895,"rock"
"5846",16871,"rock"
"5847",16877,"rock"
"5848",16870,"rap"
"5849",16834,"rock"
"5850",16834,"electronic"
"5851",16774,"rock"
"5852",16949,"rock"
"5853",16997,"rap"
"5854",16862,"rock"
"5855",16952,"rap"
"5856",16897,"rock"
"5857",16905,"rock"
"5858",16905,"electronic"
"5859",16857,"rap"
"5860",16866,"rap"
"5861",16868,"rock"
"5862",16868,"metal"
"5863",16924,"electronic"
"5864",16954,"electronic"
"5865",16860,"rock"
"5866",16860,"experimental"
"5867",16883,"rap"
"5868",16856,"rock"
"5869",16885,"global"
"5870",16930,"electronic"
"5871",16854,"electronic"
"5872",16849,"pop/r&b"
"5873",16849,"electronic"
"5874",16772,"rock"
"5875",16850,"rock"
"5876",16850,"experimental"
"5877",16888,"rock"
"5878",16851,"electronic"
"5879",16852,"rock"
"5880",16858,"rock"
"5881",16858,"experimental"
"5882",16738,"electronic"
"5883",16917,"rock"
"5884",16917,"electronic"
"5885",16844,"pop/r&b"
"5886",16950,"rap"
"5887",16869,"rock"
"5888",16891,"pop/r&b"
"5889",16886,"rock"
"5890",16832,"rap"
"5891",16833,"rock"
"5892",16833,"experimental"
"5893",16853,"rock"
"5894",16829,"rock"
"5895",16829,"electronic"
"5896",16830,"pop/r&b"
"5897",16929,"rock"
"5898",16835,"electronic"
"5899",16826,"pop/r&b"
"5900",16865,"rock"
"5901",16892,"rock"
"5902",16771,"metal"
"5903",16812,"folk/country"
"5904",16831,"rock"
"5905",16867,"electronic"
"5906",16848,"rock"
"5907",16859,"pop/r&b"
"5908",16918,"rock"
"5909",16927,"rap"
"5910",16920,"rock"
"5911",16928,"rock"
"5912",16928,"metal"
"5913",16815,"rock"
"5914",16702,"rap"
"5915",16702,"pop/r&b"
"5916",16769,"metal"
"5917",16922,"rock"
"5918",16741,"rock"
"5919",16814,"rap"
"5920",16824,"rock"
"5921",16824,"electronic"
"5922",16847,"global"
"5923",16827,"rock"
"5924",16807,"rock"
"5925",16807,"electronic"
"5926",16806,"rock"
"5927",16707,"rock"
"5928",16808,"rock"
"5929",16759,"rock"
"5930",16759,"electronic"
"5931",16880,"rock"
"5932",16805,"rock"
"5933",16803,"rap"
"5934",16803,"electronic"
"5935",16889,"rock"
"5936",16809,"rock"
"5937",16813,"rock"
"5938",16898,"rock"
"5939",16898,"electronic"
"5940",16765,"pop/r&b"
"5941",16804,"rock"
"5942",16731,"rock"
"5943",16770,"rock"
"5944",16797,"rap"
"5945",16879,"rock"
"5946",16842,"rock"
"5947",16802,"rock"
"5948",16751,"rock"
"5949",16755,"rock"
"5950",16841,"rock"
"5951",16840,"rock"
"5952",16887,"rock"
"5953",16823,"rock"
"5954",16766,"rock"
"5955",16718,"pop/r&b"
"5956",16753,"rock"
"5957",16752,"jazz"
"5958",16752,"metal"
"5959",16720,"rock"
"5960",16740,"rock"
"5961",16894,"rap"
"5962",16719,"rock"
"5963",16719,"electronic"
"5964",16748,"rock"
"5965",16878,"rock"
"5966",16749,"rock"
"5967",16864,"rap"
"5968",16795,"rock"
"5969",16754,"electronic"
"5970",16739,"rock"
"5971",16739,"electronic"
"5972",16744,"rock"
"5973",16750,"rock"
"5974",16845,"electronic"
"5975",16820,"rock"
"5976",16729,"rock"
"5977",16729,"electronic"
"5978",16863,"rock"
"5979",16734,"rock"
"5980",16734,"experimental"
"5981",16746,"rock"
"5982",16736,"rock"
"5983",16822,"electronic"
"5984",16743,"rock"
"5985",16728,"rock"
"5986",16728,"electronic"
"5987",16793,"electronic"
"5988",16818,"rock"
"5989",16623,"rock"
"5990",16623,"electronic"
"5991",16727,"pop/r&b"
"5992",16756,"rock"
"5993",16756,"jazz"
"5994",16789,"experimental"
"5995",16660,"rock"
"5996",16800,"rock"
"5997",16742,"rock"
"5998",16737,"rock"
"5999",16737,"experimental"
"6000",16796,"rock"
"6001",16796,"electronic"
"6002",16708,"rock"
"6003",16710,"rock"
"6004",16732,"rock"
"6005",16733,"rock"
"6006",16733,"experimental"
"6007",16817,"rock"
"6008",16794,"rock"
"6009",16794,"electronic"
"6010",16781,"rock"
"6011",16816,"electronic"
"6012",16799,"experimental"
"6013",16735,"rock"
"6014",16735,"electronic"
"6015",16671,"pop/r&b"
"6016",16791,"pop/r&b"
"6017",16721,"rock"
"6018",16721,"jazz"
"6019",16798,"rap"
"6020",16792,"rock"
"6021",16696,"rock"
"6022",16837,"rock"
"6023",16716,"rap"
"6024",16686,"rock"
"6025",16790,"rock"
"6026",16838,"pop/r&b"
"6027",16634,"rock"
"6028",16717,"rap"
"6029",16711,"folk/country"
"6030",16685,"rock"
"6031",16685,"metal"
"6032",16730,"experimental"
"6033",16724,"pop/r&b"
"6034",16724,"experimental"
"6035",16724,"electronic"
"6036",16706,"electronic"
"6037",16712,"rock"
"6038",16713,"rock"
"6039",16673,"electronic"
"6040",16780,"rock"
"6041",16775,"rap"
"6042",16640,"metal"
"6043",16625,"rock"
"6044",16625,"experimental"
"6045",16715,"rock"
"6046",16783,"rock"
"6047",16692,"rock"
"6048",16692,"electronic"
"6049",16703,"rock"
"6050",16703,"electronic"
"6051",16649,"rock"
"6052",16694,"rap"
"6053",16705,"rock"
"6054",16705,"electronic"
"6055",16693,"rock"
"6056",16699,"rap"
"6057",16698,"rock"
"6058",16695,"rock"
"6059",16695,"electronic"
"6060",16683,"rock"
"6061",16683,"electronic"
"6062",16697,"rock"
"6063",16784,"rap"
"6064",16664,"rock"
"6065",16664,"experimental"
"6066",16664,"electronic"
"6067",16631,"rock"
"6068",16676,"rock"
"6069",16681,"rock"
"6070",16681,"experimental"
"6071",16777,"rock"
"6072",16777,"electronic"
"6073",16782,"rap"
"6074",16767,"rock"
"6075",16687,"pop/r&b"
"6076",16684,"rock"
"6077",16674,"folk/country"
"6078",16661,"rock"
"6079",16778,"rap"
"6080",16704,"rock"
"6081",16646,"rock"
"6082",16662,"folk/country"
"6083",16678,"electronic"
"6084",16680,"rock"
"6085",16786,"rock"
"6086",16628,"rock"
"6087",16668,"rock"
"6088",16670,"rock"
"6089",16675,"rock"
"6090",16779,"rock"
"6091",16564,"rock"
"6092",16663,"rock"
"6093",16666,"pop/r&b"
"6094",16666,"electronic"
"6095",16667,"rock"
"6096",16672,"rock"
"6097",16635,"rock"
"6098",16602,"rock"
"6099",16645,"rock"
"6100",16665,"electronic"
"6101",16768,"electronic"
"6102",16651,"rock"
"6103",16642,"metal"
"6104",16643,"pop/r&b"
"6105",16656,"rock"
"6106",16760,"rock"
"6107",16636,"rock"
"6108",16636,"electronic"
"6109",16647,"rap"
"6110",16659,"rock"
"6111",16644,"rock"
"6112",16639,"global"
"6113",16657,"rock"
"6114",16652,"electronic"
"6115",16637,"pop/r&b"
"6116",16637,"experimental"
"6117",16654,"rock"
"6118",16654,"electronic"
"6119",16650,"rock"
"6120",16641,"rap"
"6121",16638,"rock"
"6122",16669,"electronic"
"6123",16624,"electronic"
"6124",16620,"rock"
"6125",16608,"electronic"
"6126",16577,"pop/r&b"
"6127",16614,"rap"
"6128",16648,"rock"
"6129",16655,"rock"
"6130",16606,"rock"
"6131",16595,"rap"
"6132",16621,"rock"
"6133",16611,"rock"
"6134",16619,"rock"
"6135",16619,"electronic"
"6136",16609,"rock"
"6137",16507,"rock"
"6138",16617,"rock"
"6139",16617,"experimental"
"6140",16613,"folk/country"
"6141",16618,"rock"
"6142",16537,"rap"
"6143",16615,"rock"
"6144",16616,"rock"
"6145",16622,"metal"
"6146",16612,"rock"
"6147",16604,"rock"
"6148",16597,"rock"
"6149",16594,"rock"
"6150",16610,"rock"
"6151",16607,"rock"
"6152",16607,"experimental"
"6153",16605,"rock"
"6154",16605,"experimental"
"6155",16599,"rock"
"6156",16600,"rock"
"6157",16600,"electronic"
"6158",16591,"rock"
"6159",16596,"rock"
"6160",16596,"experimental"
"6161",16603,"rock"
"6162",16603,"metal"
"6163",16601,"rock"
"6164",16556,"rock"
"6165",16551,"rock"
"6166",16541,"rock"
"6167",16578,"electronic"
"6168",16586,"rock"
"6169",16598,"rock"
"6170",16592,"rock"
"6171",16593,"electronic"
"6172",16588,"rock"
"6173",16589,"rock"
"6174",16584,"rock"
"6175",16587,"rock"
"6176",16590,"rock"
"6177",16585,"pop/r&b"
"6178",16580,"rap"
"6179",16580,"electronic"
"6180",16567,"rock"
"6181",16583,"rock"
"6182",16583,"metal"
"6183",16582,"jazz"
"6184",16582,"electronic"
"6185",16558,"rock"
"6186",16574,"rock"
"6187",16581,"folk/country"
"6188",16579,"rock"
"6189",16568,"rock"
"6190",16568,"pop/r&b"
"6191",16576,"rock"
"6192",16576,"electronic"
"6193",16565,"electronic"
"6194",16562,"global"
"6195",16573,"electronic"
"6196",16575,"rock"
"6197",16570,"pop/r&b"
"6198",16563,"rock"
"6199",16572,"rock"
"6200",16571,"pop/r&b"
"6201",16569,"rock"
"6202",16555,"rock"
"6203",16553,"pop/r&b"
"6204",16566,"rock"
"6205",16561,"rock"
"6206",16560,"rock"
"6207",16532,"rock"
"6208",16535,"rock"
"6209",16535,"experimental"
"6210",16550,"rock"
"6211",16550,"electronic"
"6212",16557,"rap"
"6213",16559,"rock"
"6214",16559,"electronic"
"6215",16518,"rock"
"6216",16552,"rap"
"6217",16554,"rap"
"6218",16538,"rock"
"6219",16548,"electronic"
"6220",16544,"rock"
"6221",16544,"electronic"
"6222",16540,"pop/r&b"
"6223",16546,"folk/country"
"6224",16547,"rock"
"6225",16549,"rock"
"6226",16466,"folk/country"
"6227",16539,"rock"
"6228",16543,"rock"
"6229",16545,"rock"
"6230",16542,"experimental"
"6231",16512,"rap"
"6232",16512,"experimental"
"6233",16520,"electronic"
"6234",16528,"rock"
"6235",16531,"metal"
"6236",16536,"rock"
"6237",16536,"experimental"
"6238",16534,"rock"
"6239",16533,"metal"
"6240",16526,"rock"
"6241",16526,"electronic"
"6242",16529,"rock"
"6243",16529,"electronic"
"6244",16530,"rock"
"6245",16522,"rock"
"6246",16524,"metal"
"6247",16521,"electronic"
"6248",16527,"folk/country"
"6249",16525,"rock"
"6250",16498,"electronic"
"6251",16487,"rap"
"6252",16519,"rock"
"6253",16519,"electronic"
"6254",16517,"rock"
"6255",16501,"rock"
"6256",16501,"experimental"
"6257",16513,"global"
"6258",16513,"experimental"
"6259",16513,"electronic"
"6260",16516,"rock"
"6261",16509,"rap"
"6262",16515,"pop/r&b"
"6263",16508,"rock"
"6264",16514,"rock"
"6265",16511,"rock"
"6266",16502,"rock"
"6267",16510,"pop/r&b"
"6268",16505,"rock"
"6269",16505,"experimental"
"6270",16503,"rock"
"6271",16503,"experimental"
"6272",16495,"rock"
"6273",16506,"electronic"
"6274",16491,"rap"
"6275",16500,"rap"
"6276",16499,"rock"
"6277",16499,"experimental"
"6278",16496,"electronic"
"6279",16493,"rock"
"6280",16493,"electronic"
"6281",16486,"pop/r&b"
"6282",16492,"rock"
"6283",16480,"pop/r&b"
"6284",16497,"rap"
"6285",16483,"rock"
"6286",16489,"rock"
"6287",16489,"metal"
"6288",16481,"rock"
"6289",16481,"experimental"
"6290",16481,"electronic"
"6291",16464,"rap"
"6292",16494,"metal"
"6293",16490,"rock"
"6294",16473,"rock"
"6295",16484,"rap"
"6296",16460,"rock"
"6297",16488,"rock"
"6298",16482,"rap"
"6299",16485,"rock"
"6300",16476,"rock"
"6301",16479,"rock"
"6302",16462,"rock"
"6303",16462,"electronic"
"6304",16446,"rock"
"6305",16474,"rock"
"6306",16475,"pop/r&b"
"6307",16471,"rap"
"6308",16478,"metal"
"6309",16477,"electronic"
"6310",16472,"rock"
"6311",16463,"electronic"
"6312",16469,"rock"
"6313",16469,"electronic"
"6314",16440,"rock"
"6315",16468,"electronic"
"6316",16470,"metal"
"6317",16467,"rock"
"6318",16458,"electronic"
"6319",16442,"rock"
"6320",16442,"metal"
"6321",16461,"pop/r&b"
"6322",16461,"folk/country"
"6323",16451,"rock"
"6324",16465,"rock"
"6325",16465,"electronic"
"6326",16452,"rock"
"6327",16452,"electronic"
"6328",16457,"rock"
"6329",16456,"rock"
"6330",16459,"rock"
"6331",16455,"folk/country"
"6332",16432,"rock"
"6333",16432,"experimental"
"6334",16454,"experimental"
"6335",16450,"folk/country"
"6336",16443,"rock"
"6337",16443,"pop/r&b"
"6338",16449,"rock"
"6339",16433,"electronic"
"6340",16415,"electronic"
"6341",16445,"rock"
"6342",16445,"electronic"
"6343",16448,"metal"
"6344",16447,"rap"
"6345",16428,"rock"
"6346",16434,"rap"
"6347",16444,"rock"
"6348",16411,"rock"
"6349",16441,"rock"
"6350",16441,"metal"
"6351",16439,"rock"
"6352",16416,"pop/r&b"
"6353",16438,"pop/r&b"
"6354",16437,"rock"
"6355",16431,"electronic"
"6356",16424,"electronic"
"6357",16435,"global"
"6358",16436,"rap"
"6359",16430,"rock"
"6360",16408,"rock"
"6361",16426,"pop/r&b"
"6362",16406,"electronic"
"6363",16422,"rock"
"6364",16429,"rock"
"6365",16429,"electronic"
"6366",16427,"rock"
"6367",16425,"rap"
"6368",16418,"rock"
"6369",16357,"electronic"
"6370",16423,"rap"
"6371",16423,"jazz"
"6372",16423,"pop/r&b"
"6373",16423,"electronic"
"6374",16405,"rock"
"6375",16421,"rap"
"6376",16420,"electronic"
"6377",16417,"rock"
"6378",16419,"rock"
"6379",16407,"rock"
"6380",16413,"rock"
"6381",16413,"experimental"
"6382",16414,"rap"
"6383",16410,"rock"
"6384",16409,"rock"
"6385",16412,"rock"
"6386",16394,"rock"
"6387",16397,"pop/r&b"
"6388",16395,"rock"
"6389",16395,"experimental"
"6390",16395,"electronic"
"6391",16404,"pop/r&b"
"6392",16404,"electronic"
"6393",16387,"rock"
"6394",16390,"rock"
"6395",16401,"rock"
"6396",16402,"rock"
"6397",16402,"experimental"
"6398",16403,"rock"
"6399",16403,"experimental"
"6400",16399,"rock"
"6401",16400,"rock"
"6402",16393,"rap"
"6403",16392,"folk/country"
"6404",16392,"metal"
"6405",16398,"electronic"
"6406",16396,"rock"
"6407",16375,"rap"
"6408",16375,"pop/r&b"
"6409",16391,"rock"
"6410",16380,"rock"
"6411",16377,"electronic"
"6412",16385,"pop/r&b"
"6413",16385,"electronic"
"6414",16378,"rock"
"6415",16378,"experimental"
"6416",16379,"rock"
"6417",16379,"experimental"
"6418",16388,"metal"
"6419",16386,"rock"
"6420",16389,"rock"
"6421",16365,"rock"
"6422",16384,"rap"
"6423",16381,"electronic"
"6424",16382,"electronic"
"6425",16383,"electronic"
"6426",16373,"rock"
"6427",16362,"rap"
"6428",16376,"electronic"
"6429",16370,"rock"
"6430",16370,"electronic"
"6431",16301,"rock"
"6432",16369,"electronic"
"6433",16374,"rock"
"6434",16372,"rock"
"6435",16371,"pop/r&b"
